level_key,features_set,classifier,K,feature,importance
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_avg_for_disp_time,0.024095825519750966
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_avg_while_disp_time,0.007991191813313345
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_std_base_disp_time,0.006149609140681349
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_std_condi_disp_time,0.057205083923723754
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_std_while_disp_time,0.005061868457103647
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_rate_code_editor_copied,0.03166128648913389
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_rate_control_function_copied,0.017553616007738342
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_rate_var_creation_copied,0.007171874448801557
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_rate_var_modif_copied,0.007568126705234778
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_rate_var_usage_copied,0.010323722919421201
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_rate_condi_1bran_copied,0.005848880532139184
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_rate_condi_2bran_copied,0.017636378933103544
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_rate_condi_3bran_copied,0.021983224784051063
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_rate_for_simple_copied,0.033561709486617984
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_rate_for_counter_0_copied,0.0009542976574892948
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_rate_while_simple_copied,0.002764578853252332
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_avg_open_chest_loc_error,0.00959273607938999
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_avg_walk_loc_error,0.024769563371118655
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_avg_not_allowed_func_error,0.0213777919414065
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_avg_function_param_error,0.028281240676794734
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_avg_spike_touch_lost,0.004741040953685786
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,EX_avg_too_many_lines_error,0.00020267305006981852
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,EX_avg_syntactic_error,0.041226923170402135
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,EX_avg_semantic_error,0.002663910177715942
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,EX_avg_user_stopped,0.009465708719160621
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,EX_avg_executed,0.035657120951162836
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,EX_std_syntactic_error,0.04082237708120698
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,EX_std_executed,0.02658903431927284
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_avg_var_affect_impl,0.012915529609146043
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_avg_string_impl,0.0004644251805171557
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_avg_if_branch_impl,0.05273606198730589
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_avg_elif_branch_impl,0.024493883424184782
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_avg_for_simple_impl,0.022029332986196977
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_avg_while_impl,0.005165146473942272
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_std_var_affect_impl,0.011138702969661898
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_std_elif_branch_impl,0.02574395774127655
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_std_for_simple_impl,0.012478312907225807
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,CO_std_while_impl,0.001099079754419727
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_avg_walk_ctr_fun_used,0.027236704694260237
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_avg_jump_ctr_fun_used,0.02182739987221035
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_avg_jump_height_ctr_fun_used,0.0009963626755106363
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_avg_jump_high_ctr_fun_used,0.031548052427114774
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_avg_get_height_ctr_fun_used,0.026154705580190153
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_avg_attack_ctr_fun_used,0.003780937028006934
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_avg_turn_ctr_fun_used,0.0007333778922022841
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_std_walk_ctr_fun_used,0.016988327812775393
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_std_jump_ctr_fun_used,0.01996538779112833
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_std_jump_high_ctr_fun_used,0.025356208393220437
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_std_get_height_ctr_fun_used,0.01785258473274395
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,GA_max_progression,0.01492650717419317
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,0,EX_rate_speed_changed,0.009163635755084729
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_avg_base_disp_time,0.006098882624458687
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_avg_var_disp_time,0.019376860379582524
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_avg_condi_disp_time,0.07101649135679966
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_avg_for_disp_time,0.01513028782129808
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_avg_while_disp_time,0.008542791117586643
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_std_base_disp_time,0.003950285789839636
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_std_condi_disp_time,0.06723881260090968
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_std_for_disp_time,0.009762702420130945
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_std_while_disp_time,0.008733705065242365
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_rate_code_editor_copied,0.021012956007580987
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_rate_control_function_copied,0.016691401463808497
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_rate_var_creation_copied,0.0056480265359311905
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_rate_var_modif_copied,0.0032915828361229555
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_rate_var_usage_copied,0.007560975848565098
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_rate_condi_1bran_copied,0.003313341005594551
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_rate_condi_2bran_copied,0.01733554305215398
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_rate_condi_3bran_copied,0.029597944257600362
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_rate_for_simple_copied,0.02829496885560146
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_rate_for_counter_0_copied,0.0013984440074768089
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_rate_for_counter_n_copied,0.0
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_rate_while_simple_copied,0.0054185707877666585
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_avg_open_chest_loc_error,0.007823553589105319
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_avg_walk_loc_error,0.027980865214296026
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_avg_not_allowed_func_error,0.017623105739518603
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_avg_function_param_error,0.026458484602292824
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_avg_spike_touch_lost,0.0037529625427698493
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,EX_avg_syntactic_error,0.04887322704327134
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,EX_avg_semantic_error,0.005542896562520371
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,EX_avg_user_stopped,0.011031624467406588
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,EX_avg_executed,0.03432542127372938
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,EX_std_syntactic_error,0.044890903659335346
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,EX_std_executed,0.028317313988561348
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_avg_var_affect_impl,0.020530267859179274
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_avg_string_impl,0.0
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_avg_if_branch_impl,0.04244807701633511
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_avg_elif_branch_impl,0.04257427789932027
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_avg_for_simple_impl,0.01726639343768357
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_avg_while_impl,0.0021958960793082615
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_std_var_affect_impl,0.023640389193365863
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,CO_std_for_simple_impl,0.013970916835160515
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_avg_walk_ctr_fun_used,0.03141292144785917
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_avg_jump_ctr_fun_used,0.026078016192213938
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_avg_jump_height_ctr_fun_used,0.0017631909556801142
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_avg_jump_high_ctr_fun_used,0.04204620760478257
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_avg_get_height_ctr_fun_used,0.024754493012771217
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_avg_attack_ctr_fun_used,0.0033240384831263463
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_avg_turn_ctr_fun_used,0.0020575450090314865
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_std_jump_ctr_fun_used,0.019407060546973744
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_std_jump_high_ctr_fun_used,0.022895992648393974
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_std_get_height_ctr_fun_used,0.021070289536247528
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,GA_max_progression,0.026870384221955427
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,1,EX_rate_speed_changed,0.009658709503753938
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_avg_base_disp_time,0.008838563282696691
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_avg_var_disp_time,0.02676162255997986
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_avg_condi_disp_time,0.08906355112156257
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_avg_for_disp_time,0.018371238190885146
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_avg_while_disp_time,0.010794307248566028
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_std_base_disp_time,0.006733738711967603
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_std_while_disp_time,0.008166039145000387
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_rate_code_editor_copied,0.03343413244725149
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_rate_control_function_copied,0.020680875933367593
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_rate_var_creation_copied,0.005118382674241473
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_rate_var_modif_copied,0.00394028545963686
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_rate_var_usage_copied,0.009397195807515073
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_rate_condi_1bran_copied,0.003951091831572201
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_rate_condi_2bran_copied,0.015564113971674948
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_rate_condi_3bran_copied,0.04725776265818016
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_rate_for_simple_copied,0.03050834384954713
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_rate_for_counter_0_copied,0.0013767254021981672
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_rate_for_counter_n_copied,0.00016463676061929337
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_rate_while_simple_copied,0.005086516085007697
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_avg_open_chest_loc_error,0.00290071178421715
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_avg_walk_loc_error,0.030242590332092263
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_avg_not_allowed_func_error,0.023650564397736922
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_avg_function_param_error,0.03368577990170656
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_avg_spike_touch_lost,0.004009783176094062
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,EX_avg_too_many_lines_error,0.00020764473283990675
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,EX_avg_syntactic_error,0.03969090968138564
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,EX_avg_semantic_error,0.006627393880273637
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,EX_avg_user_stopped,0.01309804027700773
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,EX_avg_executed,0.03038934216627481
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,EX_std_syntactic_error,0.04153925211417404
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,EX_std_executed,0.03327129488315737
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_avg_var_affect_impl,0.015559788520940048
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_avg_if_branch_impl,0.05003980266015635
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_avg_elif_branch_impl,0.030245384200627636
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_avg_for_simple_impl,0.02047635543500615
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_avg_while_impl,0.0031085123611960894
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_std_var_affect_impl,0.014607884091138263
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_std_for_simple_impl,0.01972023039936141
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,CO_std_while_impl,0.002046749233314261
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_avg_walk_ctr_fun_used,0.03126199366984151
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_avg_jump_ctr_fun_used,0.02363677563303581
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_avg_jump_height_ctr_fun_used,0.0007612155656037489
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_avg_jump_high_ctr_fun_used,0.035803834745283446
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_avg_get_height_ctr_fun_used,0.020613343804687084
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_avg_attack_ctr_fun_used,0.0024291322903218673
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_avg_turn_ctr_fun_used,0.0004938141494488406
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_std_walk_ctr_fun_used,0.02721600562798634
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_std_jump_ctr_fun_used,0.016659710182747454
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_std_jump_high_ctr_fun_used,0.02392840274430472
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_std_get_height_ctr_fun_used,0.014294470716644608
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,GA_max_progression,0.03206141823717116
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,2,EX_rate_speed_changed,0.010512745262752884
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_avg_base_disp_time,0.0071682913059104795
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_avg_var_disp_time,0.02160531742372567
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_avg_condi_disp_time,0.0781430189051251
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_avg_for_disp_time,0.01808267485704373
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_avg_while_disp_time,0.00990674513246376
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_std_condi_disp_time,0.043643222541934715
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_std_while_disp_time,0.00852239082282781
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_rate_code_editor_copied,0.01913341450861409
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_rate_control_function_copied,0.015515825423228548
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_rate_var_modif_copied,0.006083941727063236
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_rate_var_usage_copied,0.0019845271550815555
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_rate_condi_1bran_copied,0.005338965114764322
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_rate_condi_2bran_copied,0.015270775490813848
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_rate_condi_3bran_copied,0.0380415994482519
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_rate_for_simple_copied,0.02459597747742296
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_rate_for_counter_0_copied,0.00021946778844180042
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_rate_for_counter_n_copied,0.0
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_rate_while_simple_copied,0.003485045699369785
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_rate_pasted,0.03633294996876315
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_avg_open_chest_loc_error,0.005911498776140561
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_avg_walk_loc_error,0.0265358098998183
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_avg_not_allowed_func_error,0.02202684686885469
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_avg_function_param_error,0.02946341217338266
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_avg_spike_touch_lost,0.0035359735726268825
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,EX_avg_too_many_lines_error,0.0
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,EX_avg_syntactic_error,0.047665009770180976
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,EX_avg_semantic_error,0.006532383222314962
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,EX_avg_user_stopped,0.01376041259623107
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,EX_avg_executed,0.03697834340088569
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,EX_std_syntactic_error,0.04865802597891734
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,EX_std_executed,0.02675125253492511
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_avg_var_affect_impl,0.01701881547928065
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_avg_string_impl,0.0
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_avg_if_branch_impl,0.04325133341329173
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_avg_elif_branch_impl,0.02733070149253959
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_avg_for_simple_impl,0.01752466029924556
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_avg_while_impl,0.002175040172225305
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_std_var_affect_impl,0.01907247041326277
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_std_for_simple_impl,0.015872017114262702
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,CO_std_while_impl,0.0014702263925834651
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_avg_walk_ctr_fun_used,0.038634104614270075
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_avg_jump_ctr_fun_used,0.016345585948184072
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_avg_jump_height_ctr_fun_used,0.0
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_avg_jump_high_ctr_fun_used,0.038613616142064947
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_avg_get_height_ctr_fun_used,0.021312943937035884
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_avg_attack_ctr_fun_used,0.002102001776184887
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_avg_turn_ctr_fun_used,0.00208616718510107
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_std_walk_ctr_fun_used,0.026540315495575357
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_std_jump_ctr_fun_used,0.020429683500627748
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_std_jump_high_ctr_fun_used,0.017357912840442254
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_std_get_height_ctr_fun_used,0.019224322305108052
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,GA_max_progression,0.025574236351153093
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,3,EX_rate_speed_changed,0.007170725542436052
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_base_disp_time,0.006668358408336679
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_var_disp_time,0.021124050354162694
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_condi_disp_time,0.09510453446254447
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_for_disp_time,0.014630442388118472
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_while_disp_time,0.011653049850828722
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_std_base_disp_time,0.00521839967543494
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_std_condi_disp_time,0.058963882997180875
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_std_for_disp_time,0.008928501192014583
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_std_while_disp_time,0.007442627932963983
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_rate_code_editor_copied,0.02575334615447099
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_rate_control_function_copied,0.016635676312632384
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_rate_var_creation_copied,0.0016216803259057814
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_rate_var_modif_copied,0.004224296804377775
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_rate_var_usage_copied,0.006146197293110624
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_rate_condi_1bran_copied,0.004700869597404224
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_rate_condi_2bran_copied,0.01223804112523462
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_rate_condi_3bran_copied,0.04482174723346266
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_rate_for_simple_copied,0.025695246893627715
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_rate_for_counter_0_copied,0.00032817974105102816
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_rate_for_counter_n_copied,0.0
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_rate_while_simple_copied,0.003999110284982921
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_open_chest_loc_error,0.005608765501222778
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_walk_loc_error,0.027391858981344806
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_not_allowed_func_error,0.01784187683545505
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_function_param_error,0.03494391464570825
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_spike_touch_lost,0.0033240474572461703
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,EX_avg_too_many_lines_error,0.0
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,EX_avg_syntactic_error,0.04438743609626354
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,EX_avg_semantic_error,0.008044620244362878
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,EX_avg_user_stopped,0.012228642117908394
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,EX_avg_executed,0.03518603222568353
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,EX_std_syntactic_error,0.03905392388078262
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,EX_std_executed,0.02746841444824849
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_var_affect_impl,0.017957950772006327
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_string_impl,0.0
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_if_branch_impl,0.056608914006254514
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_for_simple_impl,0.01780490557841728
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_while_impl,0.004613399133137058
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_std_var_affect_impl,0.018424755795208
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_std_for_simple_impl,0.0166808282391444
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_std_while_impl,0.0032436719946949094
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_walk_ctr_fun_used,0.03416515688122011
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_jump_ctr_fun_used,0.029274494351589853
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_jump_height_ctr_fun_used,0.0003856895086801954
Level5,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_jump_high_ctr_fun_used,0.05122709394433397
